 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:08.004  BIQ OSL 0.157 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:13.004  OSL FCO 0.297 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:17.004  OSL FCO 0.235 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:20.004  LHR BOM 0.183 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:21.004  LHR BOM 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:21.004  LHR BOM 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:24.004  OSL FCO 0.258 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:28.004  OSL FCO 0.298 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:33.004  MXP BKO 0.164 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:34.004  MXP BKO 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:34.004  MXP BKO 0.179 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:34.004  SWK BKO 0.171 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:34.004  MXP BKO 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:34.004  SWK BKO 0.156 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:34.004  MXP BKO 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:35.004  MXP BKO 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:38.004  OSL FCO 0.344 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:42.004  OSL FCO 0.345 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:46.004  CDG DXB 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:46.004  CDG DXB 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:47.004  CDG DXB 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:48.004  OSL FCO 0.641 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:52.004  OSL FCO 0.377 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:04:56.004  OSL FCO 0.415 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:05:03.005  OSL FCO 0.453 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:05:07.005  OSL FCO 0.392 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:05:15.005  OSL FCO 0.563 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:05:19.005  OSL FCO 0.438 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:05:23.005  OSL FCO 0.328 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:05:30.005  MAD VER 0.220 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:05:30.005  MAD VER 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:05:30.005  MAD VER 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:05:31.005  FCO OSL 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:05:34.005  FCO OSL 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:05:38.005  OSL IAD 0.205 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:05:42.005  OSL IAD 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:05:50.005  OSL IAD 0.203 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:05:54.005  OSL IAD 0.219 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:05:56.005  OSL IAD 0.266 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:05:58.005  BCN MFE 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:05:59.005  BCN MFE 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:05:59.005  BCN MFE 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:05:59.005  BCN MFE 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:02.006  OSL IAD 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:06.006  IAD OSL 0.642 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:10.006  IAD OSL 0.658 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:14.006  IAD OSL 0.410 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:17.006  IAD OSL 0.421 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:20.006  OSL ESB 0.204 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:25.006  OSL NCE 0.281 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:27.006  MAD MEX 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:27.006  MAD MEX 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:28.006  MAD MEX 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:28.006  MAD MEX 0.159 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:31.006  OSL NCE 0.266 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:35.006  OSL NCE 0.251 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:40.006  OSL RIX 0.350 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:44.006  OSL RIX 0.410 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:47.006  MAD LIM 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:48.006  MAD LIM 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:49.006  MAD LIM 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:50.006  MAD LIM 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:55.006  OSL RIX 0.312 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:06:59.006  OSL RIX 0.328 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:07:07.007  OSL RIX 0.331 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:07:11.007  OSL RIX 0.330 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:07:15.007  OSL RIX 0.517 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:07:22.007  OSL RIX 0.406 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:07:27.007  OSL RIX 0.547 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:07:34.007  OSL RIX 0.549 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:07:39.007  OSL RIX 0.799 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:07:43.007  OSL RIX 0.788 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:07:49.007  OSL RIX 0.844 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:07:53.007  OSL RIX 0.856 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:07:56.007  OSL RIX 0.594 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:08:02.008  OSL RIX 0.901 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:08:06.008  OSL RIX 0.468 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:08:18.008  OSL RIX 0.516 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:08:22.008  OSL RIX 0.745 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:08:27.008  RIX OSL 0.234 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:08:29.008  LHR MEX 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:08:29.008  LHR MEX 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:08:29.008  LHR MEX 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:08:29.008  LHR MEX 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:08:33.008  RIX OSL 0.234 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:08:41.008  RIX OSL 0.313 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:08:48.008  RIX OSL 0.334 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:08:53.008  RIX OSL 0.624 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:08:53.008  BLQ DAC 0.174 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:08:53.008  BLQ DAC 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:08:53.008  BLQ DAC 0.174 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:08:54.008  BLQ DAC 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:08:58.008  RIX OSL 0.328 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:02.009  RIX OSL 0.250 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:12.009  RIX OSL 0.563 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:16.009  RIX OSL 0.360 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:17.009  SWK SCL 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:17.009  MXP SCL 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:18.009  SWK SCL 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:18.009  MXP SCL 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:18.009  MXP SCL 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:18.009  SWK SCL 0.175 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:18.009  SWK SCL 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:21.009  RIX OSL 0.343 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:26.009  RIX OSL 0.533 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:30.009  RIX OSL 0.563 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:37.009  RIX OSL 0.485 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:38.009  DUS POA 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:39.009  DUS POA 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:39.009  DUS POA 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:40.009  DUS POA 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:43.009  RIX OSL 0.486 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:49.009  RIX OSL 0.555 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:53.009  RIX OSL 0.362 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:09:57.009  RIX OSL 0.376 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:02.010  DFW CGO 0.251 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:02.010  DFW CGO 0.235 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:02.010  DFW CGO 0.234 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:03.010  RIX OSL 0.359 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:06.010  RIX OSL 0.364 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:08.010  LHR HND 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:08.010  LHR HND 0.171 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:08.010  LHR HND 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:09.010  RIX OSL 0.359 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:14.010  OSL TRN 0.204 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:18.010  OSL BRI 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:23.010  OSL AGH 0.344 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:30.010  DXB OSL 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:33.010  OSL SFO 0.204 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:34.010  MAD MEX 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:34.010  MAD MEX 0.171 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:34.010  MAD MEX 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:34.010  OSL SFO 0.203 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:38.010  OSL SFO 0.203 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:40.010  SWK BOM 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:41.010  SWK BOM 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:42.010  OSL SFO 0.220 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:43.010  MXP YYZ 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:43.010  SWK YYZ 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:43.010  OSL SFO 0.220 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:44.010  MXP YYZ 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:44.010  SWK YYZ 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:44.010  SWK YYZ 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:44.010  MXP YYZ 0.163 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:45.010  SWK YYZ 0.171 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:45.010  SWK BOM 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:48.010  SFO OSL 0.158 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:50.010  FRA PVG 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:51.010  SFO OSL 0.156 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:54.010  SFO OSL 0.204 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:56.010  SFO OSL 0.156 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:10:59.010  SFO OSL 0.156 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:11:07.011  SFO OSL 0.149 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:11:10.011  SFO OSL 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:11:13.011  SFO OSL 0.157 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:11:21.011  OSL SNN 0.220 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:11:25.011  SNN OSL 0.345 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:11:29.011  SNN OSL 0.392 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:11:36.011  SNN OSL 0.238 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:11:39.011  SNN OSL 0.204 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:11:41.011  SNN OSL 0.265 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:11:45.011  SNN OSL 0.392 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:11:47.011  SNN OSL 0.372 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:11:51.011  OSL MMX 0.203 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:11:58.011  OSL MMX 0.221 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:12:02.012  OSL MMX 0.203 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:12:10.012  OSL MMX 0.234 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:12:15.012  OSL MMX 0.281 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:12:19.012  OSL MMX 0.250 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:12:24.012  OSL MMX 0.284 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:12:29.012  MXP BOM 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:12:30.012  MXP BOM 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:12:30.012  MXP BOM 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:12:30.012  SWK BOM 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:12:30.012  MXP BOM 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:12:30.012  SFO ATH 0.157 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:12:31.012  SWK BOM 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:12:31.012  SWK BOM 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:12:31.012  SWK BOM 0.156 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:12:34.012  OSL MMX 0.376 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:12:37.012  OSL MMX 0.250 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:12:45.012  MMX OSL 0.158 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:12:48.012  MMX OSL 0.220 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:12:55.012  MMX OSL 0.219 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:12:59.012  MMX OSL 0.250 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:13:07.013  MMX OSL 0.258 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:13:11.013  MMX OSL 0.314 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:13:15.013  MMX OSL 0.282 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:13:23.013  MMX OSL 0.431 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:13:27.013  MMX OSL 0.250 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:13:34.013  MMX OSL 0.250 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:13:38.013  MMX OSL 0.344 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:13:42.013  MMX OSL 0.266 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:13:50.013  MMX OSL 0.348 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:13:54.013  MMX OSL 0.250 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:01.014  HAJ ORD 0.175 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:01.014  HAJ ORD 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:01.014  HAJ ORD 0.189 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:01.014  HAJ ORD 0.171 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:04.014  MMX OSL 0.267 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:08.014  MMX OSL 0.266 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:09.014  MAD GDL 0.185 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:10.014  MAD GDL 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:10.014  MAD GDL 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:10.014  MMX OSL 0.265 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:18.014  IAH OSL 0.250 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:22.014  IAH OSL 0.385 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:26.014  IAH OSL 0.375 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:26.014  SWK SCL 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:26.014  MXP SCL 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:26.014  MXP SCL 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:26.014  MXP SCL 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:26.014  MXP SCL 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:27.014  SWK SCL 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:29.014  IAH OSL 0.250 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:35.014  IAH OSL 0.438 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:42.014  IAH OSL 0.422 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:46.014  IAH OSL 0.282 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:54.014  IAH OSL 0.297 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:14:58.014  IAH OSL 0.360 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:15:06.015  IAH OSL 0.281 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:15:14.015  OSL YUL 2.929 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:15:15.015  BCN LIM 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:15:15.015  BCN LIM 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:15:15.015  BCN LIM 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:15:15.015  BCN LIM 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:15:18.015  LHR EBB 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:15:19.015  LHR EBB 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:15:19.015  LHR EBB 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:15:19.015  LHR EBB 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:15:22.015  OSL KSU 0.736 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:15:28.015  OSL KSU 1.269 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:15:33.015  OSL KSU 0.933 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:15:35.015  CPH SCL 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:15:35.015  CPH SCL 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:15:35.015  CPH SCL 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:15:36.015  CPH SCL 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:15:40.015  OSL KSU 1.362 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:15:46.015  OSL KSU 1.424 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:15:57.015  OSL KSU 1.565 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:16:07.016  OSL KSU 1.351 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:16:17.016  OSL KSU 1.411 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:16:27.016  OSL KSU 1.536 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:16:33.016  KSU OSL 0.813 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:16:33.016  FRA ATL 0.156 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:16:34.016  FRA ATL 0.157 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:16:34.016  FRA ATL 0.203 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:16:38.016  KSU OSL 0.609 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:16:38.016  MXP LUN 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:16:39.016  MXP LUN 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:16:39.016  MXP LUN 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:16:39.016  MXP LUN 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:16:42.016  KSU OSL 0.722 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:16:47.016  KSU OSL 0.549 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:16:55.016  KSU OSL 0.813 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:01.017  KSU OSL 1.174 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:04.017  KSU OSL 1.111 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:10.017  KSU OSL 0.955 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:12.017  KRK OSL 0.220 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:17.017  KSU OSL 0.517 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:21.017  KSU OSL 0.798 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:26.017  OSL ATH 0.205 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:30.017  OSL ATH 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:38.017  OSL ATH 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:42.017  OSL ATH 0.189 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:44.017  MXP BLR 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:44.017  SWK BLR 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:44.017  MXP BLR 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:45.017  HAM IAH 0.219 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:45.017  SWK BLR 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:45.017  MXP BLR 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:45.017  MXP BLR 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:45.017  SWK BLR 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:46.017  OSL ATH 0.218 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:47.017  BCN MFE 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:48.017  BCN MFE 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:48.017  BCN MFE 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:48.017  BCN MFE 0.174 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:48.017  HAM IAH 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:48.017  HAM IAH 0.219 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:52.017  OSL ATH 0.251 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:17:55.017  OSL ATH 0.204 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:18:03.018  OSL ATH 0.203 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:18:07.018  OSL ATH 0.203 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 16:18:14.018  OSL ATH 0.190 >
